Practice_Code,EasyToGetThrough,HelpfulReception,NotUsedOnlineServices,WebsiteEasyToUse,HavePreferredGP,OftenSeePreferredGP,DidNotTryToGetInfo,OfferedChoice,InPerson,SameDay,GoodExperience,WithGP,GivingYouEnoughTime,ListeningToYou,CareAndConcern,UnderstoodMentalHealthNeeds,Involved,ConfidenceAndTrust,NeedsMet,GoodOverallExperience,Avoided,LongTermCondition,LongCovid,GoodExperienceWhenClosed,White,Aged85OrOver,Aged65OrOver,Unemployed,PermanentlySickOrDisabled,Carer,ParentOrGuardian,NeverSmoked,Heterosexual,SatisfiedOffer
M83681,0.257627563,0.585849176,0.712514899,0.424733551,0.442426658,0.333045517,0.232368834,0.620176997,0.503491016,0.181154906,0.455414085,0.638796118,0.621749109,0.739946008,0.687822429,0.763829784,0.776301016,0.864354555,0.902759421,0.473829375,0.492170487,0.490993362,0.036223935,0.376815851,0.535962967,0.015885541,0.080276539,0.069962588,0.032639588,0.186887514,0.459133091,0.645438161,0.779351686,0.610856319
M83718,0.821178942,0.910552074,0.647739707,0.810574166,0.472594955,0.616970699,0.469150638,0.634493867,0.589912698,0.516336252,0.740359609,0.607524016,0.872406617,0.822940622,0.865147854,0.756804595,0.890519229,0.979574201,0.874241624,0.859667407,0.373653565,0.462017621,0.024918562,0.615247835,0.82657704,0.009124661,0.163089402,0,0.048397395,0.158059326,0.24081521,0.54277983,0.842327295,0.869676033
Y00078,0.746547519,0.979563507,0.504054295,0.801864464,0.490716974,0.72379127,0.448660408,0.545223274,0.701286871,0.317712402,0.729221183,0.705820532,0.873246,0.848422696,0.859286267,0.818380049,0.968267959,0.962170747,0.909052636,0.885495154,0.478689998,0.627280919,0.101128428,0.509194475,0.966720939,0.016373055,0.25118023,0.057559335,0.029838602,0.364082559,0.372166963,0.515328378,0.923907329,0.796903671
M83005,0.675049144,0.809873844,0.703651378,0.495480224,0.430175075,0.421448663,0.453152162,0.630942929,0.617337476,0.575921862,0.621147133,0.621505435,0.891888616,0.877593287,0.863293818,0.890799657,0.901010374,0.953115966,0.926693399,0.77431671,0.38849878,0.646223318,0.098904787,0.819285498,0.968678782,0.029543105,0.266493748,0.027070666,0.065548009,0.225825747,0.231228539,0.405693599,0.912021456,0.878216137
M83007,0.342660515,0.81773351,0.68410936,0.840945879,0.367604489,0.35910634,0.332753543,0.587476917,0.782533316,0.50617523,0.510958821,0.743138398,0.88702634,0.893584652,0.876618625,0.844206832,0.936018662,0.948946804,0.946332154,0.818844477,0.433018037,0.587789288,0.034003913,0.538823183,0.864825413,0.014165713,0.193470607,0.043947519,0.04453437,0.242103955,0.283373182,0.620744035,0.921620556,0.626529257
M83011,0.232614557,0.912854399,0.595307063,0.575702159,0.198813905,0.056102842,0.432514422,0.452217617,0.742704161,0.530541344,0.530563675,0.636669022,0.754139436,0.749058384,0.778661249,0.840678378,0.940268877,0.900132547,0.851823883,0.716297973,0.55091989,0.582935986,0.056610181,0.358754437,1,0.033919724,0.311641125,0.007653512,0.048306158,0.28483666,0.198258906,0.554468285,0.965859435,0.732820509
M83012,0.633320337,0.972143182,0.660999384,0.699074365,0.494704016,0.182191975,0.482321752,0.714087136,0.680653659,0.362790065,0.716220095,0.592000584,0.95261648,0.982423823,0.947880789,0.962212801,0.984201257,0.993652869,0.956989604,0.883719378,0.445413921,0.606581491,0.033167944,0.554844351,0.966204018,0.04832549,0.372404488,0.042635608,0.063733339,0.25509155,0.13568763,0.618817583,0.962308705,0.816069696
M83017,0.897846738,0.989374745,0.518503778,0.808509927,0.372388358,0.670985417,0.549380921,0.795063277,0.85717807,0.639300695,0.890468681,0.712175491,0.955647791,0.958837289,0.968234879,0.925792655,0.976782484,0.984328189,0.951884568,0.926194214,0.358746993,0.572548081,0.034202136,0.386240613,0.966239074,0.038566815,0.368679195,0.005888077,0.024070189,0.236750657,0.180060921,0.635071431,0.933849954,0.933686553
M83023,0.52858671,0.916793451,0.513239194,0.830835952,0.479525424,0.258470971,0.40507911,0.65726277,0.707661483,0.361655234,0.648655736,0.658756853,0.870723989,0.910748399,0.89938639,0.871768074,0.960578366,0.963399908,0.928343215,0.897425449,0.389986817,0.638666788,0.114097457,0.785398714,0.948381872,0.051694546,0.399061415,0.064657278,0.04248368,0.227080101,0.167306635,0.559258054,0.911083495,0.797776319
M83025,0.582395806,0.918983855,0.791129389,0.519704592,0.381545213,0.543570031,0.472786846,0.503958291,0.834922288,0.453799699,0.584277665,0.624904207,0.859903211,0.864447349,0.848874683,0.862624225,0.948641877,0.942904637,0.917431806,0.719911344,0.571263318,0.602395876,0.065432608,0.484675562,1,0.058936369,0.33474178,0,0,0.269460178,0.182355292,0.542218281,0.949906665,0.781372564
M83034,0.609930305,0.909996831,0.711193286,0.783228748,0.401725631,0.428365607,0.251707194,0.614700824,0.781203995,0.323405112,0.659521362,0.657098265,0.876978262,0.903559105,0.884315497,0.867287103,0.944570036,0.957713378,0.923743834,0.82318409,0.490270428,0.666699306,0.080864416,0.559603856,0.922899514,0.042551526,0.312343301,0.038644245,0.082389977,0.256713709,0.237781207,0.502860382,0.827785509,0.755557389
M83046,0.253587577,0.869093755,0.683732816,0.687954924,0.352273533,0.298952504,0.326915485,0.608980578,0.564540847,0.311642982,0.440539572,0.530059008,0.773787675,0.841475842,0.851327239,0.772900654,0.919888442,0.930728479,0.870976306,0.70854014,0.50621643,0.655573263,0.114355209,0.669911162,0.955547186,0.022717886,0.279896205,0,0.211106299,0.182015706,0.239034381,0.549199938,0.906874131,0.764845181
M83054,0.568626573,0.924124557,0.477441725,0.895719455,0.670281006,0.354898009,0.439032761,0.706015689,0.890857864,0.474105376,0.773844168,0.500086547,0.935273253,0.92971287,0.926121081,0.909092321,0.946884591,0.974564116,0.955242856,0.93923788,0.411726642,0.670261341,0.067028354,0.594840897,0.936899805,0.027700618,0.333147545,0.008060513,0.05958732,0.280490097,0.260358322,0.545461671,0.93049992,0.910577159
M83056,0.525461211,0.890953321,0.571555343,0.73176644,0.532091255,0.261952164,0.435476527,0.642683594,0.730671876,0.252581312,0.612541041,0.522881842,0.952732707,0.917459438,0.878502041,0.956532701,0.975468526,0.988086808,0.982839139,0.82742987,0.461389294,0.592674236,0.021294612,0.702421948,0.970756397,0.051014268,0.368151623,0.043047514,0.028679635,0.262060238,0.162730261,0.550514992,0.915254922,0.762151136
M83067,0.544754131,0.882561452,0.488487347,0.698319356,0.287289326,0.284796015,0.362106977,0.57486351,0.862620707,0.487254557,0.606924928,0.553628078,0.810710904,0.790085447,0.795782474,0.748085226,0.781119736,0.89529926,0.888923242,0.713098347,0.447325071,0.606321984,0.025615714,0.326737879,0.80033493,0.033612244,0.203159759,0,0.034248201,0.168578841,0.241360618,0.609369316,0.82147476,0.81584726
M83071,0.576478082,0.822638295,0.413404629,0.65751526,0.321658382,0.179230322,0.380976825,0.529489562,0.730505628,0.271881505,0.614820037,0.542038229,0.852746172,0.846060911,0.850067254,0.948469981,0.940466776,0.91513532,0.875551931,0.765579723,0.473262972,0.661134564,0.07787911,0.413683786,1,0.046583829,0.356367174,0.009405195,0.026814836,0.205610284,0.186054641,0.615360383,0.957862016,0.710744563
M83079,0.630386402,0.943260795,0.578664118,0.799368348,0.529555779,0.504968496,0.392352866,0.830110033,0.799604997,0.374986807,0.778226984,0.492293133,0.926130675,0.897775863,0.899183558,0.914172721,0.946307778,0.963818741,0.93692221,0.855987037,0.451436163,0.530251395,0.04152617,0.311467314,0.946635331,0.046921452,0.318237916,0.02834144,0.03937909,0.169675134,0.213480065,0.61709861,0.933938934,0.902363008
M83084,0.599355134,0.854964463,0.553177898,0.776345392,0.311947611,0.250886381,0.417703958,0.733333969,0.912522033,0.563540727,0.76132044,0.530542311,0.913219201,0.912840063,0.904523729,0.879816697,0.949361209,0.954423504,0.933803367,0.885321043,0.318941934,0.636156789,0.051329761,0.175195268,0.953046109,0.023828034,0.352061468,0.011211855,0.008902241,0.242801574,0.089010366,0.598521034,0.95979187,0.845160555
M83089,0.373630357,0.886088012,0.668092282,0.600455195,0.380621901,0.239691597,0.433581566,0.620086061,0.694677145,0.58789657,0.508676154,0.627055197,0.87985671,0.869677268,0.887847865,0.819014189,0.959854531,0.986045118,0.930573563,0.834818798,0.5544557,0.649453857,0.044934874,0.579372585,0.971309823,0.058525029,0.432280482,0.014608221,0.02701178,0.257360673,0.168531715,0.543055445,0.945766272,0.744994335
M83096,0.39127374,0.804978822,0.511074239,0.590712074,0.333515259,0.313491513,0.458217912,0.529776338,0.852887914,0.379123512,0.513975008,0.632348174,0.832509373,0.766578122,0.87169691,0.760542139,0.93375801,0.948560896,0.953862032,0.688116331,0.590295077,0.773061018,0.050840848,0.589727848,0.985682066,0.013455453,0.283175239,0.050574038,0.058364661,0.248698475,0.162788459,0.662319994,0.966407491,0.672454456
M83103,0.674761367,0.880493029,0.72360163,0.652338041,0.432668739,0.373615928,0.502025655,0.784922591,0.769557775,0.57561404,0.7823708,0.705655767,0.900895326,0.877356258,0.829928581,0.867484017,0.901039912,0.980772641,0.972285668,0.866957263,0.378760421,0.648965337,0.03392019,0.409763549,1,0.029120286,0.352647564,0,0.086542243,0.175304363,0.172682397,0.603728054,0.964004426,0.85776524
M83108,0.586978133,0.801155045,0.497779472,0.723781527,0.322364456,0.231311086,0.461323916,0.629046047,0.802596576,0.274915618,0.623147816,0.612339767,0.840148502,0.840676874,0.810227986,0.838865112,0.944592837,0.937241029,0.929144789,0.805508887,0.394670955,0.673924286,0.036355923,0.342217644,1,0.023770656,0.274745421,0.044873549,0.070797316,0.239628921,0.159810155,0.585745387,0.941088296,0.769229151
M83121,0.523284857,0.851468098,0.682937805,0.725051485,0.319165435,0.442810797,0.374794145,0.612034322,0.71863935,0.389375927,0.589950587,0.741099754,0.84412435,0.823440732,0.828050108,0.814156406,0.890346274,0.967252098,0.946437778,0.728268276,0.422086498,0.626948941,0.043568257,0.727775613,0.981808755,0.049212563,0.324526279,0.019180305,0.03161926,0.229952348,0.149859549,0.703319834,0.961928521,0.746589514
M83140,0.810433014,0.916051886,0.608448323,0.754454857,0.425853898,0.361953231,0.538067801,0.634769275,0.596117995,0.485442212,0.731045475,0.651816662,0.919332624,0.937622791,0.897972316,0.883015471,0.962784038,0.949473306,0.979826052,0.911393291,0.369800134,0.623530043,0.080046628,0.619840189,0.87538493,0.041578832,0.304904687,0.033991476,0.057632283,0.198579853,0.199178823,0.664898895,0.923051725,0.787406637
M83141,0.479368631,0.892279233,0.366984841,0.82592661,0.371460804,0.235290339,0.51435034,0.669277549,0.693292626,0.368605442,0.564764816,0.685559315,0.840197188,0.876410646,0.866899117,0.84375367,0.969797583,0.954507524,0.964091597,0.796119085,0.478720626,0.593161324,0.062078486,0.550220943,0.881748103,0.023624902,0.242586669,0.030112134,0.064138617,0.228656768,0.276966759,0.742810807,1,0.771466391
M83640,0.931803289,0.991617707,0.59929429,0.911928785,0.439926554,0.791599937,0.513488194,0.949966196,0.78582778,0.321410579,0.898648567,0.627377977,0.987376231,0.987170933,0.981545247,0.979195116,0.986787247,1,0.993963313,0.953624355,0.189035861,0.486733094,0.044205832,0.342470734,0.98920794,0.041672748,0.309276998,0.005359806,0,0.229352509,0.21663811,0.636202922,0.980794013,0.962016762
M83670,0.7796672,0.913570461,0.317812811,0.644645028,0.575456695,0.782140794,0.334955332,0.854633413,0.834452325,0.299540568,0.723934295,0.612720645,0.937029087,0.940857161,0.926448858,0.930699606,0.988037494,0.986499165,0.944009421,0.853864255,0.486350724,0.617294472,0.037652319,0.484195621,0.85484568,0.01038525,0.09476369,0.04529516,0.012074878,0.152618754,0.206615685,0.712217588,0.80225772,0.907814945
M83697,0.848637157,0.932798555,0.651530733,0.813917832,0.570532852,0.537425133,0.431438029,0.695028719,0.691716426,0.270874922,0.744824688,0.645277724,0.833659476,0.799517531,0.836180532,0.943822388,0.910371482,0.939098096,0.940428007,0.840399528,0.411104326,0.53055694,0.033210662,0.4290898,0.714034571,0.015126551,0.13830177,0.059965632,0.043105065,0.153322325,0.375973257,0.540921687,0.871826007,0.820995534
M83701,0.901730845,0.928105093,0.575901793,0.87141521,0.492634595,0.412655514,0.348077869,0.705250546,0.789209814,0.401600864,0.819206701,0.593875727,0.97272815,0.937658558,0.90813217,0.91008067,0.953445161,0.958699701,0.951285495,0.883445011,0.446173903,0.570701064,0.104717722,0.418027777,0.915341257,0.022027829,0.272408949,0.00585715,0.061505457,0.218373105,0.291075003,0.489951061,0.912318408,0.815771425
M83723,0.254170971,0.794712904,0.351931811,0.621524158,0.158676798,0.115957789,0.248708342,0.441767922,0.392834152,0.280046849,0.356193161,0.568668235,0.771906926,0.83593112,0.801603056,0.829073624,0.917092701,0.931426035,0.920278015,0.636112032,0.616271075,0.572573969,0.087986737,0.462213932,0.933371725,0.009756273,0.169265974,0.068637469,0.117394811,0.261491032,0.301546454,0.505809765,0.88673322,0.538070043
M83006,0.309004688,0.809216218,0.465820567,0.637609052,0.288052325,0.148452903,0.273274884,0.521548102,0.389659212,0.644626236,0.469690847,0.520090816,0.883326723,0.855191124,0.86622312,0.77059944,0.897466202,0.939527909,0.899100489,0.701165646,0.591232592,0.658458668,0.027938366,0.381990846,0.941529368,0.065402918,0.299760071,0.01790482,0.084204974,0.139063372,0.232374392,0.716042576,0.9561687,0.763140225
M83018,0.307725828,0.846732576,0.662239095,0.614290766,0.516922381,0.454469516,0.45409081,0.674391891,0.679227541,0.519645769,0.563997207,0.569498778,0.868922336,0.92934728,0.924847078,0.856122044,0.938077772,0.956016298,0.955231463,0.763208713,0.376823411,0.554413496,0.04012293,0.407623574,0.967527461,0.044165024,0.286955502,0,0.054715144,0.193824618,0.183169821,0.639341345,0.950497647,0.750135472
M83030,0.179046038,0.743197883,0.623920709,0.527560222,0.15678921,0,0.303571424,0.403353872,0.697078639,0.438752203,0.394962413,0.505963031,0.825355618,0.888273703,0.913675886,0.910702926,0.925770746,0.921180007,0.931846294,0.597005523,0.534367275,0.499360518,0.049674047,0.419038403,0.969466807,0.024813702,0.238030125,0,0.018707269,0.24886445,0.300377551,0.667238618,0.901544345,0.695685516
M83031,0.356943216,0.903883963,0.55405302,0.760143359,0.491121072,0.421551128,0.446695104,0.529458859,0.778583349,0.372504677,0.466248035,0.552516891,0.957349499,0.956076782,0.886924304,0.931167339,0.963667845,0.987456013,0.929704786,0.811642912,0.418274799,0.639147268,0.038555018,0.457527959,0.96072045,0.071316376,0.364792066,0.006401028,0.056966971,0.210376313,0.193655075,0.626528526,0.928135876,0.733568273
M83032,0.301054262,0.766414497,0.460967007,0.643371456,0.464459269,0.190705508,0.24784674,0.402334482,0.744139617,0.407422095,0.3954938,0.505755771,0.871280153,0.882828984,0.857926816,0.914139076,0.94234838,0.93353206,0.955809729,0.680393719,0.666907442,0.638761627,0.09216797,0.328196867,0.987310413,0.03030437,0.325252753,0.049033321,0.097625301,0.153318215,0.145614068,0.621517256,0.988591784,0.711608397
M83062,0.090250229,0.631309348,0.637030515,0.53318528,0.367170009,0.070224569,0.425137459,0.351362634,0.402139049,0.629835886,0.274659509,0.588152157,0.67750063,0.799363114,0.747980467,0.654943885,0.883864002,0.926345457,0.894196201,0.458702224,0.623189687,0.609572984,0.04474908,0.444430986,0.971647433,0.021864475,0.295479391,0.010891499,0.035112083,0.189360355,0.149057932,0.595642035,0.9756314,0.426693079
M83072,0.563592628,0.762815273,0.630017444,0.434005368,0.618421974,0.296693445,0.495715144,0.532914301,0.725007709,0.336799705,0.593788986,0.511706189,0.865025748,0.848307696,0.844563308,0.861531747,0.901159717,0.901784088,0.845002355,0.707435714,0.457074818,0.709214326,0.129746473,0.534570352,0.993937405,0.052962307,0.450594347,0.038070011,0.059368781,0.294277336,0.145119923,0.567615343,0.986790546,0.684582557
M83088,0.350118942,0.831304492,0.434750973,0.689049861,0.587477296,0.428453549,0.440377258,0.574673681,0.825114804,0.320947086,0.581270322,0.661040362,0.815943843,0.828573648,0.769955245,0.690216584,0.862157987,0.910002338,0.918014094,0.697053004,0.53756682,0.598392715,0.061993441,0.350540369,0.9728682,0.036091147,0.306765192,0,0.049827261,0.126763906,0.29426348,0.574078779,0.950346266,0.705299863
M83097,0.668875045,0.920016523,0.459726777,0.819053946,0.473461133,0.412579659,0.40344542,0.714948938,0.749675266,0.385478174,0.680903612,0.764345159,0.894982731,0.904741062,0.907906488,0.905107684,0.949321112,0.973194224,0.953883631,0.8555311,0.417561091,0.577390757,0.02788396,0.483620176,0.917697915,0.047125941,0.261894826,0.116404995,0.064917771,0.186181991,0.156139205,0.558391728,0.955439835,0.771158599
M83110,0.22844381,0.661282748,0.681862494,0.316004336,0.204228421,0.266828886,0.352829694,0.33276879,0.605042046,0.339191341,0.301999735,0.487825002,0.677978572,0.722210673,0.718837208,0.660102544,0.89661733,0.897596963,0.849035364,0.482769008,0.574928841,0.556882849,0.052608922,0.438667778,0.928939838,0.024152323,0.227973813,0.010380845,0.052262345,0.213373974,0.244197109,0.537241755,0.962315764,0.623555273
M83111,0.671275723,0.879145098,0.66803604,0.754206541,0.610613439,0.506059383,0.433718978,0.707431051,0.787874747,0.174130025,0.655169516,0.640002834,0.719663693,0.732011834,0.701631588,0.699552763,0.791971715,0.86670194,0.879282324,0.702377891,0.557879571,0.653566915,0.037438879,0.350517328,0.845543551,0.025143077,0.331380286,0.034971689,0.028610939,0.134290149,0.241924743,0.437787654,0.934970895,0.843189383
M83113,0.489047534,0.703806431,0.695190577,0.464042973,0.757445428,0.50661664,0.466103701,0.548808507,0.592535227,0.409387145,0.528503236,0.376527915,0.799395314,0.790689898,0.786844436,0.787093119,0.904528863,0.86780297,0.891362738,0.622472268,0.501951997,0.672240519,0.128645984,0.360729418,0.941517345,0.024557913,0.213261078,0.043837296,0.170741883,0.184107545,0.263653883,0.387933938,0.899541074,0.642171664
M83117,0.399624687,0.845522673,0.534817231,0.584619753,0.401902272,0.46104848,0.358076211,0.42506608,0.491496663,0.556027879,0.471425239,0.550497757,0.827859357,0.805150087,0.890280078,0.918887743,0.915903033,0.955409764,0.951518666,0.757422356,0.534982206,0.554767213,0.031991509,0.404707327,0.986537164,0.020706517,0.210359929,0.020059715,0.051208377,0.223193781,0.339168426,0.517809668,0.930212673,0.603375518
M83125,0.805780941,0.921541776,0.59244062,0.722102749,0.318537347,0.583962783,0.56145732,0.743209615,0.847691429,0.348383285,0.824859785,0.616540849,0.783898304,0.79589021,0.789312125,0.728291991,0.882691054,0.900680674,0.909635391,0.697988059,0.394482806,0.523815164,0.091167027,0.655566738,0.935134011,0.032164624,0.32085735,0,0.085277346,0.251936192,0.260552686,0.54183297,0.94437223,0.857238891
